test_file,instance_full_name,instance,instance_type,number_of_itens,capacity_of_knapsack,algo,instance_repeated,result,time
eil76_n375_uncorr-similar-weights_06.ttp_cs2b.csv,eil76_n375_uncorr-similar-weights_06.ttp,eil76,uncorr-similar-weights,375,"205465,0",cs2b,eil76_n375_uncorr-similar-weights_06.ttp,20440,"0,014"
eil76_n375_uncorr-similar-weights_06.ttp_cs2b.csv,eil76_n375_uncorr-similar-weights_06.ttp,eil76,uncorr-similar-weights,375,"205465,0",cs2b,eil76_n375_uncorr-similar-weights_06.ttp,20440,"0,013"
eil76_n375_uncorr-similar-weights_06.ttp_cs2b.csv,eil76_n375_uncorr-similar-weights_06.ttp,eil76,uncorr-similar-weights,375,"205465,0",cs2b,eil76_n375_uncorr-similar-weights_06.ttp,20440,"0,013"
eil76_n375_uncorr-similar-weights_06.ttp_cs2b.csv,eil76_n375_uncorr-similar-weights_06.ttp,eil76,uncorr-similar-weights,375,"205465,0",cs2b,eil76_n375_uncorr-similar-weights_06.ttp,20440,"0,012"
eil76_n375_uncorr-similar-weights_06.ttp_cs2b.csv,eil76_n375_uncorr-similar-weights_06.ttp,eil76,uncorr-similar-weights,375,"205465,0",cs2b,eil76_n375_uncorr-similar-weights_06.ttp,20440,"0,012"
eil76_n375_uncorr-similar-weights_06.ttp_cs2b.csv,eil76_n375_uncorr-similar-weights_06.ttp,eil76,uncorr-similar-weights,375,"205465,0",cs2b,eil76_n375_uncorr-similar-weights_06.ttp,20440,"0,013"
eil76_n375_uncorr-similar-weights_06.ttp_cs2b.csv,eil76_n375_uncorr-similar-weights_06.ttp,eil76,uncorr-similar-weights,375,"205465,0",cs2b,eil76_n375_uncorr-similar-weights_06.ttp,20440,"0,013"
eil76_n375_uncorr-similar-weights_06.ttp_cs2b.csv,eil76_n375_uncorr-similar-weights_06.ttp,eil76,uncorr-similar-weights,375,"205465,0",cs2b,eil76_n375_uncorr-similar-weights_06.ttp,20440,"0,013"
eil76_n375_uncorr-similar-weights_06.ttp_cs2b.csv,eil76_n375_uncorr-similar-weights_06.ttp,eil76,uncorr-similar-weights,375,"205465,0",cs2b,eil76_n375_uncorr-similar-weights_06.ttp,20440,"0,013"
eil76_n375_uncorr-similar-weights_06.ttp_cs2b.csv,eil76_n375_uncorr-similar-weights_06.ttp,eil76,uncorr-similar-weights,375,"205465,0",cs2b,eil76_n375_uncorr-similar-weights_06.ttp,20440,"0,013"
eil76_n375_uncorr-similar-weights_06.ttp_cs2b.csv,eil76_n375_uncorr-similar-weights_06.ttp,eil76,uncorr-similar-weights,375,"205465,0",cs2b,eil76_n375_uncorr-similar-weights_06.ttp,20440,"0,013"
eil76_n375_uncorr-similar-weights_06.ttp_cs2b.csv,eil76_n375_uncorr-similar-weights_06.ttp,eil76,uncorr-similar-weights,375,"205465,0",cs2b,eil76_n375_uncorr-similar-weights_06.ttp,20440,"0,014"
eil76_n375_uncorr-similar-weights_06.ttp_cs2b.csv,eil76_n375_uncorr-similar-weights_06.ttp,eil76,uncorr-similar-weights,375,"205465,0",cs2b,eil76_n375_uncorr-similar-weights_06.ttp,20440,"0,013"
eil76_n375_uncorr-similar-weights_06.ttp_cs2b.csv,eil76_n375_uncorr-similar-weights_06.ttp,eil76,uncorr-similar-weights,375,"205465,0",cs2b,eil76_n375_uncorr-similar-weights_06.ttp,20440,"0,015"
eil76_n375_uncorr-similar-weights_06.ttp_cs2b.csv,eil76_n375_uncorr-similar-weights_06.ttp,eil76,uncorr-similar-weights,375,"205465,0",cs2b,eil76_n375_uncorr-similar-weights_06.ttp,20440,"0,012"
eil76_n375_uncorr-similar-weights_06.ttp_cs2b.csv,eil76_n375_uncorr-similar-weights_06.ttp,eil76,uncorr-similar-weights,375,"205465,0",cs2b,eil76_n375_uncorr-similar-weights_06.ttp,20440,"0,013"
eil76_n375_uncorr-similar-weights_06.ttp_cs2b.csv,eil76_n375_uncorr-similar-weights_06.ttp,eil76,uncorr-similar-weights,375,"205465,0",cs2b,eil76_n375_uncorr-similar-weights_06.ttp,20440,"0,014"
eil76_n375_uncorr-similar-weights_06.ttp_cs2b.csv,eil76_n375_uncorr-similar-weights_06.ttp,eil76,uncorr-similar-weights,375,"205465,0",cs2b,eil76_n375_uncorr-similar-weights_06.ttp,20440,"0,015"
u724_n7230_uncorr_10.ttp_cs2b.csv,u724_n7230_uncorr_10.ttp,u724,uncorr,7230,"3302065,0",cs2b,u724_n7230_uncorr_10.ttp,1164115,"2,782"
u724_n7230_uncorr_10.ttp_cs2b.csv,u724_n7230_uncorr_10.ttp,u724,uncorr,7230,"3302065,0",cs2b,u724_n7230_uncorr_10.ttp,1164115,"2,742"
u724_n7230_uncorr_10.ttp_cs2b.csv,u724_n7230_uncorr_10.ttp,u724,uncorr,7230,"3302065,0",cs2b,u724_n7230_uncorr_10.ttp,1164115,"2,698"
u724_n7230_uncorr_10.ttp_cs2b.csv,u724_n7230_uncorr_10.ttp,u724,uncorr,7230,"3302065,0",cs2b,u724_n7230_uncorr_10.ttp,1164115,"2,715"
u724_n7230_uncorr_10.ttp_cs2b.csv,u724_n7230_uncorr_10.ttp,u724,uncorr,7230,"3302065,0",cs2b,u724_n7230_uncorr_10.ttp,1164115,"2,764"
u724_n7230_uncorr_10.ttp_cs2b.csv,u724_n7230_uncorr_10.ttp,u724,uncorr,7230,"3302065,0",cs2b,u724_n7230_uncorr_10.ttp,1164115,"2,749"
u724_n7230_uncorr_10.ttp_cs2b.csv,u724_n7230_uncorr_10.ttp,u724,uncorr,7230,"3302065,0",cs2b,u724_n7230_uncorr_10.ttp,1164115,"2,763"
u724_n7230_uncorr_10.ttp_cs2b.csv,u724_n7230_uncorr_10.ttp,u724,uncorr,7230,"3302065,0",cs2b,u724_n7230_uncorr_10.ttp,1164115,"2,727"
u724_n7230_uncorr_10.ttp_cs2b.csv,u724_n7230_uncorr_10.ttp,u724,uncorr,7230,"3302065,0",cs2b,u724_n7230_uncorr_10.ttp,1164115,"2,734"
u724_n7230_uncorr_10.ttp_cs2b.csv,u724_n7230_uncorr_10.ttp,u724,uncorr,7230,"3302065,0",cs2b,u724_n7230_uncorr_10.ttp,1164115,"2,709"
kroA100_n495_uncorr-similar-weights_02.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_02.ttp,kroA100,uncorr-similar-weights,495,"90413,0",cs2b,kroA100_n495_uncorr-similar-weights_02.ttp,22955,"0,018"
kroA100_n495_uncorr-similar-weights_02.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_02.ttp,kroA100,uncorr-similar-weights,495,"90413,0",cs2b,kroA100_n495_uncorr-similar-weights_02.ttp,22955,"0,016"
kroA100_n495_uncorr-similar-weights_02.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_02.ttp,kroA100,uncorr-similar-weights,495,"90413,0",cs2b,kroA100_n495_uncorr-similar-weights_02.ttp,22955,"0,017"
kroA100_n495_uncorr-similar-weights_02.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_02.ttp,kroA100,uncorr-similar-weights,495,"90413,0",cs2b,kroA100_n495_uncorr-similar-weights_02.ttp,22955,"0,016"
kroA100_n495_uncorr-similar-weights_02.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_02.ttp,kroA100,uncorr-similar-weights,495,"90413,0",cs2b,kroA100_n495_uncorr-similar-weights_02.ttp,22955,"0,017"
kroA100_n495_uncorr-similar-weights_02.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_02.ttp,kroA100,uncorr-similar-weights,495,"90413,0",cs2b,kroA100_n495_uncorr-similar-weights_02.ttp,22955,"0,018"
kroA100_n495_uncorr-similar-weights_02.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_02.ttp,kroA100,uncorr-similar-weights,495,"90413,0",cs2b,kroA100_n495_uncorr-similar-weights_02.ttp,22955,"0,016"
kroA100_n495_uncorr-similar-weights_02.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_02.ttp,kroA100,uncorr-similar-weights,495,"90413,0",cs2b,kroA100_n495_uncorr-similar-weights_02.ttp,22955,"0,019"
kroA100_n495_uncorr-similar-weights_02.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_02.ttp,kroA100,uncorr-similar-weights,495,"90413,0",cs2b,kroA100_n495_uncorr-similar-weights_02.ttp,22955,"0,017"
kroA100_n495_uncorr-similar-weights_02.ttp_cs2b.csv,kroA100_n495_uncorr-similar-weights_02.ttp,kroA100,uncorr-similar-weights,495,"90413,0",cs2b,kroA100_n495_uncorr-similar-weights_02.ttp,22955,"0,017"
u574_n2865_uncorr-similar-weights_06.ttp_cs2sa.csv,u574_n2865_uncorr-similar-weights_06.ttp,u574,uncorr-similar-weights,2865,"1569728,0",cs2sa,u574_n2865_uncorr-similar-weights_06.ttp,284068,"57,652"
u574_n2865_uncorr-similar-weights_06.ttp_cs2sa.csv,u574_n2865_uncorr-similar-weights_06.ttp,u574,uncorr-similar-weights,2865,"1569728,0",cs2sa,u574_n2865_uncorr-similar-weights_06.ttp,284067,"50,791"
u574_n2865_uncorr-similar-weights_06.ttp_cs2sa.csv,u574_n2865_uncorr-similar-weights_06.ttp,u574,uncorr-similar-weights,2865,"1569728,0",cs2sa,u574_n2865_uncorr-similar-weights_06.ttp,284067,"64,926"
u574_n2865_uncorr-similar-weights_06.ttp_cs2sa.csv,u574_n2865_uncorr-similar-weights_06.ttp,u574,uncorr-similar-weights,2865,"1569728,0",cs2sa,u574_n2865_uncorr-similar-weights_06.ttp,284068,"50,156"
u574_n2865_uncorr-similar-weights_06.ttp_cs2sa.csv,u574_n2865_uncorr-similar-weights_06.ttp,u574,uncorr-similar-weights,2865,"1569728,0",cs2sa,u574_n2865_uncorr-similar-weights_06.ttp,284068,"63,605"
u574_n2865_uncorr-similar-weights_06.ttp_cs2sa.csv,u574_n2865_uncorr-similar-weights_06.ttp,u574,uncorr-similar-weights,2865,"1569728,0",cs2sa,u574_n2865_uncorr-similar-weights_06.ttp,284067,"78,402"
u574_n2865_uncorr-similar-weights_06.ttp_cs2sa.csv,u574_n2865_uncorr-similar-weights_06.ttp,u574,uncorr-similar-weights,2865,"1569728,0",cs2sa,u574_n2865_uncorr-similar-weights_06.ttp,284067,"52,269"
u574_n2865_uncorr-similar-weights_06.ttp_cs2sa.csv,u574_n2865_uncorr-similar-weights_06.ttp,u574,uncorr-similar-weights,2865,"1569728,0",cs2sa,u574_n2865_uncorr-similar-weights_06.ttp,284067,"66,303"
u574_n2865_uncorr-similar-weights_06.ttp_cs2sa.csv,u574_n2865_uncorr-similar-weights_06.ttp,u574,uncorr-similar-weights,2865,"1569728,0",cs2sa,u574_n2865_uncorr-similar-weights_06.ttp,284066,"51,243"
u574_n2865_uncorr-similar-weights_06.ttp_cs2sa.csv,u574_n2865_uncorr-similar-weights_06.ttp,u574,uncorr-similar-weights,2865,"1569728,0",cs2sa,u574_n2865_uncorr-similar-weights_06.ttp,284067,"85,564"
eil76_n75_bounded-strongly-corr_04.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_04.ttp,eil76,bounded-strongly-corr,75,"23121,0",cs2b,eil76_n75_bounded-strongly-corr_04.ttp,8695,"0,007"
eil76_n75_bounded-strongly-corr_04.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_04.ttp,eil76,bounded-strongly-corr,75,"23121,0",cs2b,eil76_n75_bounded-strongly-corr_04.ttp,8695,"0,007"
eil76_n75_bounded-strongly-corr_04.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_04.ttp,eil76,bounded-strongly-corr,75,"23121,0",cs2b,eil76_n75_bounded-strongly-corr_04.ttp,8695,"0,009"
eil76_n75_bounded-strongly-corr_04.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_04.ttp,eil76,bounded-strongly-corr,75,"23121,0",cs2b,eil76_n75_bounded-strongly-corr_04.ttp,8695,"0,007"
eil76_n75_bounded-strongly-corr_04.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_04.ttp,eil76,bounded-strongly-corr,75,"23121,0",cs2b,eil76_n75_bounded-strongly-corr_04.ttp,8695,"0,007"
eil76_n75_bounded-strongly-corr_04.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_04.ttp,eil76,bounded-strongly-corr,75,"23121,0",cs2b,eil76_n75_bounded-strongly-corr_04.ttp,8695,"0,007"
eil76_n75_bounded-strongly-corr_04.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_04.ttp,eil76,bounded-strongly-corr,75,"23121,0",cs2b,eil76_n75_bounded-strongly-corr_04.ttp,8695,"0,007"
eil76_n75_bounded-strongly-corr_04.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_04.ttp,eil76,bounded-strongly-corr,75,"23121,0",cs2b,eil76_n75_bounded-strongly-corr_04.ttp,8695,"0,007"
eil76_n75_bounded-strongly-corr_04.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_04.ttp,eil76,bounded-strongly-corr,75,"23121,0",cs2b,eil76_n75_bounded-strongly-corr_04.ttp,8695,"0,007"
eil76_n75_bounded-strongly-corr_04.ttp_cs2b.csv,eil76_n75_bounded-strongly-corr_04.ttp,eil76,bounded-strongly-corr,75,"23121,0",cs2b,eil76_n75_bounded-strongly-corr_04.ttp,8695,"0,007"
a280_n1395_uncorr-similar-weights_04.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_04.ttp,a280,uncorr-similar-weights,1395,"509608,0",cs2b,a280_n1395_uncorr-similar-weights_04.ttp,91137,"0,097"
a280_n1395_uncorr-similar-weights_04.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_04.ttp,a280,uncorr-similar-weights,1395,"509608,0",cs2b,a280_n1395_uncorr-similar-weights_04.ttp,91137,"0,082"
a280_n1395_uncorr-similar-weights_04.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_04.ttp,a280,uncorr-similar-weights,1395,"509608,0",cs2b,a280_n1395_uncorr-similar-weights_04.ttp,91137,"0,104"
a280_n1395_uncorr-similar-weights_04.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_04.ttp,a280,uncorr-similar-weights,1395,"509608,0",cs2b,a280_n1395_uncorr-similar-weights_04.ttp,91137,"0,088"
a280_n1395_uncorr-similar-weights_04.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_04.ttp,a280,uncorr-similar-weights,1395,"509608,0",cs2b,a280_n1395_uncorr-similar-weights_04.ttp,91137,"0,139"
a280_n1395_uncorr-similar-weights_04.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_04.ttp,a280,uncorr-similar-weights,1395,"509608,0",cs2b,a280_n1395_uncorr-similar-weights_04.ttp,91137,"0,104"
a280_n1395_uncorr-similar-weights_04.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_04.ttp,a280,uncorr-similar-weights,1395,"509608,0",cs2b,a280_n1395_uncorr-similar-weights_04.ttp,91137,"0,119"
a280_n1395_uncorr-similar-weights_04.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_04.ttp,a280,uncorr-similar-weights,1395,"509608,0",cs2b,a280_n1395_uncorr-similar-weights_04.ttp,91137,"0,081"
a280_n1395_uncorr-similar-weights_04.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_04.ttp,a280,uncorr-similar-weights,1395,"509608,0",cs2b,a280_n1395_uncorr-similar-weights_04.ttp,91137,"0,081"
a280_n1395_uncorr-similar-weights_04.ttp_cs2b.csv,a280_n1395_uncorr-similar-weights_04.ttp,a280,uncorr-similar-weights,1395,"509608,0",cs2b,a280_n1395_uncorr-similar-weights_04.ttp,91137,"0,122"
ch130_n1290_uncorr_04.ttp_cs2sa.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2sa,ch130_n1290_uncorr_04.ttp,119901,"42,027"
ch130_n1290_uncorr_04.ttp_cs2sa.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2sa,ch130_n1290_uncorr_04.ttp,119901,"42,408"
ch130_n1290_uncorr_04.ttp_cs2sa.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2sa,ch130_n1290_uncorr_04.ttp,119901,"42,133"
ch130_n1290_uncorr_04.ttp_cs2sa.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2sa,ch130_n1290_uncorr_04.ttp,119901,"41,121"
ch130_n1290_uncorr_04.ttp_cs2sa.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2sa,ch130_n1290_uncorr_04.ttp,119901,"41,877"
ch130_n1290_uncorr_04.ttp_cs2sa.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2sa,ch130_n1290_uncorr_04.ttp,119901,"42,192"
ch130_n1290_uncorr_04.ttp_cs2sa.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2sa,ch130_n1290_uncorr_04.ttp,119901,"42,268"
ch130_n1290_uncorr_04.ttp_cs2sa.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2sa,ch130_n1290_uncorr_04.ttp,119901,"42,173"
ch130_n1290_uncorr_04.ttp_cs2sa.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2sa,ch130_n1290_uncorr_04.ttp,119901,"42,305"
ch130_n1290_uncorr_04.ttp_cs2sa.csv,ch130_n1290_uncorr_04.ttp,ch130,uncorr,1290,"233016,0",cs2sa,ch130_n1290_uncorr_04.ttp,119901,"42,35"
u724_n7230_uncorr_04.ttp_cs2sa.csv,u724_n7230_uncorr_04.ttp,u724,uncorr,7230,"1320826,0",cs2sa,u724_n7230_uncorr_04.ttp,755628,"53,404"
u724_n7230_uncorr_04.ttp_cs2sa.csv,u724_n7230_uncorr_04.ttp,u724,uncorr,7230,"1320826,0",cs2sa,u724_n7230_uncorr_04.ttp,755628,"53,983"
u724_n7230_uncorr_04.ttp_cs2sa.csv,u724_n7230_uncorr_04.ttp,u724,uncorr,7230,"1320826,0",cs2sa,u724_n7230_uncorr_04.ttp,755626,"71,117"
u724_n7230_uncorr_04.ttp_cs2sa.csv,u724_n7230_uncorr_04.ttp,u724,uncorr,7230,"1320826,0",cs2sa,u724_n7230_uncorr_04.ttp,755627,"74,488"
u724_n7230_uncorr_04.ttp_cs2sa.csv,u724_n7230_uncorr_04.ttp,u724,uncorr,7230,"1320826,0",cs2sa,u724_n7230_uncorr_04.ttp,755627,"94,442"
u724_n7230_uncorr_04.ttp_cs2sa.csv,u724_n7230_uncorr_04.ttp,u724,uncorr,7230,"1320826,0",cs2sa,u724_n7230_uncorr_04.ttp,755626,"53,889"
u724_n7230_uncorr_04.ttp_cs2sa.csv,u724_n7230_uncorr_04.ttp,u724,uncorr,7230,"1320826,0",cs2sa,u724_n7230_uncorr_04.ttp,755627,"71,326"
u724_n7230_uncorr_04.ttp_cs2sa.csv,u724_n7230_uncorr_04.ttp,u724,uncorr,7230,"1320826,0",cs2sa,u724_n7230_uncorr_04.ttp,755629,"69,1"
u724_n7230_uncorr_04.ttp_cs2sa.csv,u724_n7230_uncorr_04.ttp,u724,uncorr,7230,"1320826,0",cs2sa,u724_n7230_uncorr_04.ttp,755629,"53,726"
u724_n7230_uncorr_04.ttp_cs2sa.csv,u724_n7230_uncorr_04.ttp,u724,uncorr,7230,"1320826,0",cs2sa,u724_n7230_uncorr_04.ttp,755627,"53,584"
u574_n573_bounded-strongly-corr_06.ttp_cs2sa.csv,u574_n573_bounded-strongly-corr_06.ttp,u574,bounded-strongly-corr,573,"306759,0",cs2sa,u574_n573_bounded-strongly-corr_06.ttp,118553,"158,166"
u574_n573_bounded-strongly-corr_06.ttp_cs2sa.csv,u574_n573_bounded-strongly-corr_06.ttp,u574,bounded-strongly-corr,573,"306759,0",cs2sa,u574_n573_bounded-strongly-corr_06.ttp,118553,"161,483"
u574_n573_bounded-strongly-corr_06.ttp_cs2sa.csv,u574_n573_bounded-strongly-corr_06.ttp,u574,bounded-strongly-corr,573,"306759,0",cs2sa,u574_n573_bounded-strongly-corr_06.ttp,118553,"174,845"
u574_n573_bounded-strongly-corr_06.ttp_cs2sa.csv,u574_n573_bounded-strongly-corr_06.ttp,u574,bounded-strongly-corr,573,"306759,0",cs2sa,u574_n573_bounded-strongly-corr_06.ttp,118553,"175,127"
u574_n573_bounded-strongly-corr_06.ttp_cs2sa.csv,u574_n573_bounded-strongly-corr_06.ttp,u574,bounded-strongly-corr,573,"306759,0",cs2sa,u574_n573_bounded-strongly-corr_06.ttp,118552,"165,195"
u574_n573_bounded-strongly-corr_06.ttp_cs2sa.csv,u574_n573_bounded-strongly-corr_06.ttp,u574,bounded-strongly-corr,573,"306759,0",cs2sa,u574_n573_bounded-strongly-corr_06.ttp,118553,"175,111"
u574_n573_bounded-strongly-corr_06.ttp_cs2sa.csv,u574_n573_bounded-strongly-corr_06.ttp,u574,bounded-strongly-corr,573,"306759,0",cs2sa,u574_n573_bounded-strongly-corr_06.ttp,118553,"170,624"
u574_n573_bounded-strongly-corr_06.ttp_cs2sa.csv,u574_n573_bounded-strongly-corr_06.ttp,u574,bounded-strongly-corr,573,"306759,0",cs2sa,u574_n573_bounded-strongly-corr_06.ttp,118553,"306,378"
u574_n573_bounded-strongly-corr_06.ttp_cs2sa.csv,u574_n573_bounded-strongly-corr_06.ttp,u574,bounded-strongly-corr,573,"306759,0",cs2sa,u574_n573_bounded-strongly-corr_06.ttp,118553,"174,936"
u574_n573_bounded-strongly-corr_06.ttp_cs2sa.csv,u574_n573_bounded-strongly-corr_06.ttp,u574,bounded-strongly-corr,573,"306759,0",cs2sa,u574_n573_bounded-strongly-corr_06.ttp,118553,"175,702"
u159_n158_bounded-strongly-corr_07.ttp_cs2sa.csv,u159_n158_bounded-strongly-corr_07.ttp,u159,bounded-strongly-corr,158,"91047,0",cs2sa,u159_n158_bounded-strongly-corr_07.ttp,38410,"386,249"
u159_n158_bounded-strongly-corr_07.ttp_cs2sa.csv,u159_n158_bounded-strongly-corr_07.ttp,u159,bounded-strongly-corr,158,"91047,0",cs2sa,u159_n158_bounded-strongly-corr_07.ttp,38410,"397,959"
u159_n158_bounded-strongly-corr_07.ttp_cs2sa.csv,u159_n158_bounded-strongly-corr_07.ttp,u159,bounded-strongly-corr,158,"91047,0",cs2sa,u159_n158_bounded-strongly-corr_07.ttp,38410,"382,521"
u159_n158_bounded-strongly-corr_07.ttp_cs2sa.csv,u159_n158_bounded-strongly-corr_07.ttp,u159,bounded-strongly-corr,158,"91047,0",cs2sa,u159_n158_bounded-strongly-corr_07.ttp,38410,"399,028"
u159_n158_bounded-strongly-corr_07.ttp_cs2sa.csv,u159_n158_bounded-strongly-corr_07.ttp,u159,bounded-strongly-corr,158,"91047,0",cs2sa,u159_n158_bounded-strongly-corr_07.ttp,38410,"378,171"
u159_n158_bounded-strongly-corr_07.ttp_cs2sa.csv,u159_n158_bounded-strongly-corr_07.ttp,u159,bounded-strongly-corr,158,"91047,0",cs2sa,u159_n158_bounded-strongly-corr_07.ttp,38395,"381,822"
u159_n158_bounded-strongly-corr_07.ttp_cs2sa.csv,u159_n158_bounded-strongly-corr_07.ttp,u159,bounded-strongly-corr,158,"91047,0",cs2sa,u159_n158_bounded-strongly-corr_07.ttp,38410,"503,025"
u159_n158_bounded-strongly-corr_07.ttp_cs2sa.csv,u159_n158_bounded-strongly-corr_07.ttp,u159,bounded-strongly-corr,158,"91047,0",cs2sa,u159_n158_bounded-strongly-corr_07.ttp,38395,"381,581"
u159_n158_bounded-strongly-corr_07.ttp_cs2sa.csv,u159_n158_bounded-strongly-corr_07.ttp,u159,bounded-strongly-corr,158,"91047,0",cs2sa,u159_n158_bounded-strongly-corr_07.ttp,38410,"516,519"
u159_n158_bounded-strongly-corr_07.ttp_cs2sa.csv,u159_n158_bounded-strongly-corr_07.ttp,u159,bounded-strongly-corr,158,"91047,0",cs2sa,u159_n158_bounded-strongly-corr_07.ttp,38410,"382,329"
u574_n573_bounded-strongly-corr_05.ttp_cs2b.csv,u574_n573_bounded-strongly-corr_05.ttp,u574,bounded-strongly-corr,573,"255632,0",cs2b,u574_n573_bounded-strongly-corr_05.ttp,105415,"0,117"
u574_n573_bounded-strongly-corr_05.ttp_cs2b.csv,u574_n573_bounded-strongly-corr_05.ttp,u574,bounded-strongly-corr,573,"255632,0",cs2b,u574_n573_bounded-strongly-corr_05.ttp,105415,"0,117"
u574_n573_bounded-strongly-corr_05.ttp_cs2b.csv,u574_n573_bounded-strongly-corr_05.ttp,u574,bounded-strongly-corr,573,"255632,0",cs2b,u574_n573_bounded-strongly-corr_05.ttp,105415,"0,177"
u574_n573_bounded-strongly-corr_05.ttp_cs2b.csv,u574_n573_bounded-strongly-corr_05.ttp,u574,bounded-strongly-corr,573,"255632,0",cs2b,u574_n573_bounded-strongly-corr_05.ttp,105415,"0,129"
u574_n573_bounded-strongly-corr_05.ttp_cs2b.csv,u574_n573_bounded-strongly-corr_05.ttp,u574,bounded-strongly-corr,573,"255632,0",cs2b,u574_n573_bounded-strongly-corr_05.ttp,105415,"0,17"
u574_n573_bounded-strongly-corr_05.ttp_cs2b.csv,u574_n573_bounded-strongly-corr_05.ttp,u574,bounded-strongly-corr,573,"255632,0",cs2b,u574_n573_bounded-strongly-corr_05.ttp,105415,"0,123"
u574_n573_bounded-strongly-corr_05.ttp_cs2b.csv,u574_n573_bounded-strongly-corr_05.ttp,u574,bounded-strongly-corr,573,"255632,0",cs2b,u574_n573_bounded-strongly-corr_05.ttp,105415,"0,116"
u574_n573_bounded-strongly-corr_05.ttp_cs2b.csv,u574_n573_bounded-strongly-corr_05.ttp,u574,bounded-strongly-corr,573,"255632,0",cs2b,u574_n573_bounded-strongly-corr_05.ttp,105415,"0,121"
u574_n573_bounded-strongly-corr_05.ttp_cs2b.csv,u574_n573_bounded-strongly-corr_05.ttp,u574,bounded-strongly-corr,573,"255632,0",cs2b,u574_n573_bounded-strongly-corr_05.ttp,105415,"0,117"
u574_n573_bounded-strongly-corr_05.ttp_cs2b.csv,u574_n573_bounded-strongly-corr_05.ttp,u574,bounded-strongly-corr,573,"255632,0",cs2b,u574_n573_bounded-strongly-corr_05.ttp,105415,"0,153"
u724_n3615_uncorr-similar-weights_07.ttp_cs2b.csv,u724_n3615_uncorr-similar-weights_07.ttp,u724,uncorr-similar-weights,3615,"2310768,0",cs2b,u724_n3615_uncorr-similar-weights_07.ttp,355414,"0,675"
u724_n3615_uncorr-similar-weights_07.ttp_cs2b.csv,u724_n3615_uncorr-similar-weights_07.ttp,u724,uncorr-similar-weights,3615,"2310768,0",cs2b,u724_n3615_uncorr-similar-weights_07.ttp,355414,"0,659"
u724_n3615_uncorr-similar-weights_07.ttp_cs2b.csv,u724_n3615_uncorr-similar-weights_07.ttp,u724,uncorr-similar-weights,3615,"2310768,0",cs2b,u724_n3615_uncorr-similar-weights_07.ttp,355414,"0,658"
u724_n3615_uncorr-similar-weights_07.ttp_cs2b.csv,u724_n3615_uncorr-similar-weights_07.ttp,u724,uncorr-similar-weights,3615,"2310768,0",cs2b,u724_n3615_uncorr-similar-weights_07.ttp,355414,"0,659"
u724_n3615_uncorr-similar-weights_07.ttp_cs2b.csv,u724_n3615_uncorr-similar-weights_07.ttp,u724,uncorr-similar-weights,3615,"2310768,0",cs2b,u724_n3615_uncorr-similar-weights_07.ttp,355414,"0,665"
u724_n3615_uncorr-similar-weights_07.ttp_cs2b.csv,u724_n3615_uncorr-similar-weights_07.ttp,u724,uncorr-similar-weights,3615,"2310768,0",cs2b,u724_n3615_uncorr-similar-weights_07.ttp,355414,"0,679"
